17,0,71,0,5,2
15,0,68,0,1,1
5,0,55,0,1,2
4,0,50,0,0,1
6,0,49,0,1,1
9,0,54,0,1,1
4,0,51,0,1,1
9,0,58,0,1,1
3,0,49,0,0,1
3,0,58,0,1,2
3,0,49,0,0,1
4,0,69,0,2,1
3,0,51,0,12,1
8,0,56,0,1,0
4,0,47,0,1,0
7,0,52,0,1,1
15,0,54,0,4,1
4,0,51,0,1,1
3,0,55,0,1,0
4,0,55,0,1,1
4,0,51,0,1,0
4,0,51,0,0,1
6,0,48,0,1,1
3,0,56,0,1,0
4,0,48,0,1,0
9,0,57,0,1,1
4,0,52,0,1,1
3,0,51,0,1,1
4,0,54,0,1,0
4,0,48,0,1,0
3,0,54,0,1,0
4,0,70,0,1,0
3,0,74,0,1,1
10,0,53,0,1,0
3,0,53,0,1,1
3,0,51,0,0,1
4,0,57,0,1,2
3,0,48,0,1,1
4,0,47,0,1,0
4,0,53,0,0,2
4,0,53,0,0,1
4,0,45,0,1,0
6,0,58,0,1,1
4,0,50,0,1,1
4,0,47,0,0,1
3,0,46,0,1,0
4,0,57,0,1,0
4,0,54,0,0,1
4,0,53,0,1,1
3,0,50,0,0,0
4,0,58,0,1,1
4,0,74,0,0,0
4,0,52,0,1,0
4,0,47,0,1,1
4,0,50,0,1,0
3,0,52,0,1,1
4,0,55,0,1,1
4,0,70,0,1,1
4,0,49,0,1,1
4,0,50,0,2,1
4,0,49,0,1,1
5,0,55,0,1,0
4,0,60,0,1,0
4,0,49,0,1,0
4,0,60,0,1,1
4,0,63,0,4,2
3,0,54,0,1,1
3,0,49,0,1,0
4,0,50,0,1,0
4,0,45,0,0,1
10,0,61,0,1,0
3,0,57,0,0,1
4,0,54,0,1,1
4,0,49,0,0,0
3,0,49,0,0,1
12,0,59,0,1,0
4,0,52,0,1,1
4,0,52,0,0,1
5,0,51,0,1,1
3,0,51,0,2,1
18,0,52,0,1,0
3,0,47,0,1,1
3,0,46,0,1,0
11,0,53,0,0,1
3,0,47,0,1,0
4,0,37,0,1,0
3,0,49,0,1,1
3,0,50,0,1,0
7,0,51,0,1,0
4,0,50,0,1,0
3,0,45,0,1,1
7,0,82,0,0,1
3,0,44,0,1,0
3,0,53,0,1,1
4,0,48,0,1,1
4,0,58,0,0,1
5,0,63,0,0,1
10,0,57,0,0,1
8,0,52,0,0,1
3,0,49,0,0,1
7,0,53,0,1,0
3,0,48,0,0,1
3,0,53,0,0,1
3,0,53,0,0,0
3,0,71,0,0,1
3,0,56,0,0,1
3,0,52,0,1,0
4,0,52,0,0,1
7,0,57,0,1,1
17,0,52,0,0,1
6,0,52,0,0,1
3,0,54,0,2,1
3,0,53,0,1,0
3,0,45,0,1,0
3,0,46,0,1,0
3,0,50,0,1,0
3,0,46,0,1,0
3,0,53,0,1,1
10,0,53,0,0,1
3,0,45,0,1,0
3,0,49,0,0,1
4,0,53,0,0,1
3,0,54,0,0,1
3,0,49,0,0,1
4,0,48,0,1,0
7,0,58,0,1,2
3,0,49,0,0,1
