6,0,188,0,163,3
39,0,160,0,140,25
52,0,136,0,153,34
84,0,139,0,147,34
26,0,225,0,110,35
53,0,197,0,107,41
61,0,146,0,155,43
78,0,135,0,151,48
55,0,196,0,109,45
35,0,204,0,104,1
38,0,291,0,22,0
43,0,302,0,25,0
36,0,190,0,77,64
83,0,229,0,0,1
7,0,261,0,1,1
8,0,381,0,34,46
16,0,394,0,30,47
50,0,262,0,1,0
58,0,303,0,40,0
82,0,241,0,48,1
14,0,371,0,8,37
32,0,323,0,21,0
21,0,359,0,29,1
57,0,348,0,0,5
56,0,323,0,32,1
62,0,296,0,43,2
84,0,344,0,5,5
19,0,83,0,4,3
15,0,77,0,6,21
34,0,73,0,9,1
5,0,60,0,2,7
7,0,59,0,9,3
11,0,67,0,2,2
4,0,60,0,4,7
7,0,65,0,2,2
8,0,65,0,5,1
5,0,52,0,1,1
14,0,72,0,2,1
5,0,66,0,3,1
6,0,58,0,1,2
10,0,53,0,1,4
11,0,53,0,2,1
4,0,59,0,2,1
4,0,57,0,1,1
5,0,59,0,4,4
14,0,49,0,2,4
4,0,54,0,4,9
5,0,55,0,1,1
5,0,73,0,3,2
4,0,41,0,1,1
4,0,59,0,1,1
30,0,52,0,1,2
5,0,58,0,1,0
4,0,50,0,1,1
4,0,53,0,2,1
5,0,58,0,1,2
10,0,57,0,2,1
8,0,55,0,1,1
5,0,59,0,2,3
4,0,62,0,2,1
4,0,57,0,2,1
15,0,55,0,2,0
5,0,51,0,1,0
4,0,49,0,1,1
4,0,59,0,0,1
4,0,83,0,1,1
16,0,66,0,1,1
5,0,48,0,1,1
4,0,58,0,1,1
4,0,49,0,2,1
5,0,54,0,5,9
14,0,51,0,1,1
4,0,61,0,2,1
4,0,64,0,1,8
7,0,51,0,1,1
12,0,63,0,1,0
8,0,56,0,1,0
4,0,52,0,0,1
8,0,58,0,1,0
4,0,44,0,1,0
16,0,47,0,0,1
4,0,61,0,1,1
3,0,46,0,1,1
8,0,66,0,2,2
14,0,83,0,1,1
5,0,47,0,1,1
6,0,59,0,1,0
6,0,61,0,1,0
3,0,55,0,1,1
4,0,57,0,1,12
4,0,50,0,1,1
4,0,54,0,2,1
3,0,49,0,1,0
4,0,61,0,1,1
5,0,73,0,3,1
4,0,58,0,1,1
9,0,57,0,1,1
7,0,60,0,0,1
3,0,52,0,1,0
20,0,71,0,1,1
4,0,55,0,1,1
4,0,57,0,1,1
3,0,46,0,1,0
13,0,59,0,1,0
19,0,96,0,1,1
4,0,56,0,1,0
4,0,51,0,1,0
4,0,49,0,1,2
5,0,52,0,1,1
17,0,63,0,0,1
4,0,56,0,1,0
5,0,56,0,2,0
3,0,52,0,0,1
3,0,49,0,0,1
3,0,61,0,1,4
4,0,50,0,1,1
4,0,52,0,1,0
4,0,52,0,1,1
4,0,51,0,1,1
4,0,98,0,2,1
4,0,65,0,1,1
4,0,44,0,1,0
4,0,52,0,0,1
3,0,50,0,1,1
4,0,50,0,1,0
4,0,51,0,1,0
4,0,52,0,1,1
4,0,57,1,2,0
3,0,54,0,1,0
3,0,56,0,1,1
4,0,51,0,0,1
4,0,54,0,1,0
13,0,52,0,1,0
3,0,55,0,1,1
4,0,48,0,1,0
21,0,46,0,0,1
5,0,56,0,1,1
22,0,52,0,1,0
4,0,54,0,1,0
4,0,49,0,1,5
4,0,40,0,1,0
