15,0,74,0,2,1
6,0,70,0,5,33
5,0,60,0,1,2
6,0,52,0,1,1
5,0,56,0,1,2
4,0,56,0,1,1
4,0,50,0,1,1
4,0,62,0,1,0
4,0,52,0,0,6
6,0,66,0,5,1
10,0,55,0,1,1
10,0,56,0,4,0
13,0,49,0,1,1
6,0,52,0,3,2
3,0,53,0,2,2
10,0,54,0,2,0
3,0,56,0,7,1
4,0,47,0,1,1
3,0,48,0,1,1
9,0,49,0,1,1
8,0,50,0,2,1
3,0,52,0,0,1
3,0,52,0,1,1
4,0,50,0,1,1
4,0,46,0,1,0
4,0,48,0,1,0
3,0,54,0,1,0
4,0,45,0,1,1
7,0,60,0,0,1
3,0,46,0,1,0
7,0,51,0,1,1
3,0,54,0,2,1
3,0,48,0,1,1
4,0,52,0,9,2
4,0,53,0,1,0
3,0,49,0,1,1
4,0,43,0,1,1
4,0,42,0,0,1
4,0,56,0,1,2
3,0,51,0,1,1
3,0,48,0,0,1
3,0,44,0,1,1
14,0,53,0,1,0
4,0,51,0,1,0
4,0,60,0,0,1
4,0,46,0,1,0
3,0,51,0,1,1
3,0,45,0,1,5
3,0,52,0,0,1
3,0,46,0,1,0
3,0,46,0,1,1
4,0,63,0,1,1
4,0,50,0,1,1
4,0,59,0,2,1
9,0,52,0,1,0
7,0,54,0,0,1
3,0,48,0,1,1
6,0,55,0,0,1
3,0,45,0,1,1
3,0,38,0,1,0
3,0,52,0,1,1
3,0,51,0,0,1
4,0,47,0,1,0
3,0,43,0,1,1
3,0,51,0,0,1
4,0,45,0,0,1
3,0,50,0,1,1
4,0,44,0,0,1
7,0,49,0,2,1
3,0,70,0,1,0
4,0,52,0,0,1
6,0,47,0,1,1
6,0,61,0,2,0
4,0,53,0,1,1
4,0,48,0,0,1
13,0,66,0,1,1
3,0,45,0,1,1
3,0,51,0,1,0
3,0,67,0,1,0
3,0,49,0,1,1
3,0,56,0,0,1
4,0,48,0,1,0
3,0,48,0,1,0
9,0,46,0,0,1
4,0,51,0,1,1
3,0,49,0,1,0
3,0,50,0,1,1
3,0,46,0,1,6
3,0,47,0,1,0
9,0,49,0,0,1
7,0,52,0,1,1
4,0,50,0,1,1
5,0,58,0,1,1
3,0,46,0,0,1
3,0,51,0,6,1
3,0,46,0,1,1
4,0,43,0,1,1
4,0,49,0,1,1
4,0,46,0,0,1
3,0,46,0,1,0
4,0,58,0,1,1
4,0,54,0,1,1
3,0,50,0,1,0
3,0,48,0,1,0
5,0,52,0,2,1
3,0,47,0,1,1
3,0,53,0,1,2
14,0,56,0,0,1
4,0,48,0,0,1
3,0,46,0,1,1
4,0,61,0,1,1
3,0,50,0,1,3
3,0,53,0,1,5
3,0,48,0,1,1
4,0,46,0,1,1
3,0,49,0,1,0
3,0,49,0,1,2
3,0,47,0,1,0
3,0,42,0,1,0
3,0,61,0,2,7
3,0,47,0,1,1
3,0,46,0,1,0
3,0,52,0,1,1
4,0,52,0,1,0
4,0,48,0,1,1
8,0,48,0,1,1
