13,0,60,0,2,1
36,0,69,0,1,14
3,0,58,0,1,6
3,0,52,0,2,7
5,0,55,0,2,1
5,0,49,0,1,1
4,0,57,0,1,1
2,0,44,0,1,1
3,0,47,0,1,1
3,0,58,0,1,1
3,0,54,0,1,1
3,0,49,0,0,1
6,0,56,0,1,1
3,0,48,0,0,1
3,0,46,0,1,0
7,0,56,0,1,11
3,0,59,0,1,0
3,0,45,0,2,1
3,0,52,0,1,0
5,0,55,0,1,1
4,0,65,0,7,0
3,0,46,0,0,2
8,0,61,0,1,2
4,0,50,0,1,1
3,0,46,0,1,9
4,0,56,0,1,1
3,0,45,0,1,1
3,0,50,0,1,1
3,0,58,0,1,1
3,0,46,0,1,1
3,0,50,0,2,3
3,0,62,0,1,1
3,0,50,0,1,1
4,0,50,0,1,1
3,0,51,0,1,1
15,0,49,0,1,1
7,0,55,0,1,1
3,0,46,0,1,6
3,0,57,0,1,1
3,0,50,0,1,1
3,0,51,0,1,1
3,0,50,0,1,1
3,0,48,0,0,2
7,0,49,0,1,2
4,0,51,0,1,2
2,0,47,0,1,1
6,0,56,0,2,1
3,0,44,0,1,1
3,0,49,0,1,1
3,0,51,0,1,1
4,0,65,0,1,1
4,0,44,0,1,2
4,0,49,0,1,1
3,0,47,0,1,2
9,0,43,0,1,1
3,0,49,0,1,2
3,0,69,0,2,1
3,0,52,0,2,2
3,0,46,0,1,2
3,0,50,0,1,1
3,0,47,0,0,1
3,0,49,0,1,1
4,0,56,0,1,1
3,0,57,0,1,2
3,0,50,0,1,1
4,0,59,0,1,1
3,0,53,0,1,1
3,0,58,0,1,1
3,0,50,0,1,1
6,0,47,0,1,1
4,0,51,0,1,2
4,0,50,0,1,1
3,0,45,0,1,1
3,0,47,0,0,4
4,0,54,0,1,2
4,0,48,0,2,1
2,0,47,0,1,2
4,0,48,0,1,1
3,0,51,0,1,2
3,0,48,0,1,1
10,0,71,0,1,1
3,0,46,0,0,1
4,0,60,0,1,2
3,0,59,0,1,1
3,0,54,0,1,1
9,0,56,0,2,3
3,0,49,0,1,1
3,0,44,0,0,2
3,0,51,0,1,1
2,0,47,0,1,1
3,0,50,0,1,2
3,0,47,0,0,1
2,0,51,0,1,2
3,0,53,0,1,1
3,0,52,0,1,1
3,0,50,0,1,1
3,0,49,0,1,1
10,0,99,0,1,1
3,0,53,0,1,2
4,0,53,0,1,8
3,0,46,0,0,2
3,0,47,0,2,2
3,0,45,0,0,2
4,0,49,0,9,1
3,0,47,0,1,1
3,0,48,0,1,1
3,0,50,0,1,1
3,0,44,0,1,1
3,0,50,0,1,2
3,0,52,0,1,1
3,0,46,0,1,1
3,0,53,0,1,1
7,0,56,0,1,1
5,0,55,0,1,1
3,0,68,0,1,1
3,0,43,0,1,1
9,0,58,0,1,1
2,0,48,0,1,1
3,0,49,0,8,1
