16,0,71,0,2,1
6,0,61,0,1,13
8,0,66,0,1,14
4,0,55,0,1,1
3,0,55,0,0,3
4,0,88,0,1,1
3,0,51,0,1,1
3,0,49,0,4,2
6,0,46,0,1,6
3,0,50,0,1,0
3,0,51,0,5,2
3,0,48,0,5,1
3,0,48,0,1,1
3,0,52,0,1,6
3,0,49,0,0,1
3,0,49,0,1,0
8,0,83,0,1,1
7,0,60,0,1,1
12,0,60,0,1,1
4,0,49,0,1,1
3,0,45,0,1,1
6,0,57,0,0,1
3,0,48,0,1,1
4,0,58,0,1,2
3,0,53,0,1,1
4,0,49,0,1,1
4,0,48,0,1,0
3,0,76,0,1,1
7,0,46,0,1,0
3,0,45,0,0,1
4,0,47,0,1,1
4,0,54,0,1,1
6,0,41,0,1,1
3,0,50,0,1,1
5,0,45,0,0,1
3,0,46,0,1,1
3,0,49,0,0,1
3,0,59,0,1,1
3,0,48,0,1,1
4,0,47,0,1,1
3,0,50,0,0,1
9,0,50,0,1,0
4,0,35,0,1,0
4,0,46,0,0,1
3,0,46,0,1,1
4,0,49,0,1,0
4,0,46,0,1,1
10,0,49,0,1,1
3,0,46,0,1,0
3,0,46,0,1,8
4,0,53,0,2,0
3,0,49,0,0,1
3,0,49,0,1,2
4,0,46,0,1,1
4,0,70,0,3,0
2,0,49,0,2,1
7,0,54,0,0,1
3,0,51,0,1,1
3,0,49,0,1,2
4,0,45,0,1,1
10,0,83,0,1,0
3,0,48,0,1,0
3,0,47,0,0,1
3,0,47,0,1,1
10,0,43,0,0,1
3,0,51,0,1,0
4,0,51,0,1,1
4,0,43,0,1,0
4,0,54,0,1,1
3,0,48,0,0,1
3,0,47,0,3,0
4,0,52,0,1,1
4,0,47,0,0,1
4,0,59,0,0,1
4,0,56,0,0,1
3,0,49,0,1,1
4,0,56,0,1,1
3,0,48,0,0,1
3,0,48,0,0,1
4,0,47,0,6,1
4,0,47,0,1,2
3,0,46,0,1,1
8,0,86,0,1,1
3,0,54,0,0,1
5,0,46,0,1,1
3,0,46,0,0,1
3,0,53,0,1,1
7,0,59,0,1,2
4,0,51,0,1,1
3,0,45,0,1,1
3,0,50,0,1,0
4,0,55,0,1,1
7,0,56,0,1,0
3,0,47,0,1,0
3,0,48,0,1,0
3,0,48,0,1,2
4,0,51,0,0,1
3,0,57,0,1,0
3,0,57,0,1,2
7,0,57,0,1,1
4,0,52,0,1,0
4,0,50,0,0,1
3,0,46,0,1,0
5,0,49,0,1,0
3,0,48,0,1,1
3,0,49,0,1,1
3,0,62,0,1,0
3,0,49,0,0,1
3,0,47,0,0,1
8,0,74,0,1,0
3,0,52,0,1,0
3,0,44,0,1,1
3,0,45,0,1,1
3,0,48,0,1,0
3,0,48,0,1,0
6,0,45,0,1,0
8,0,50,0,1,0
3,0,53,0,1,1
4,0,48,0,1,1
3,0,48,0,0,1
3,0,84,0,1,0
3,0,50,0,1,0
4,0,51,0,0,1
3,0,55,0,0,1
8,0,55,0,1,0
5,0,58,0,0,1
3,0,49,0,0,1
3,0,52,0,1,1
