16,0,76,0,4,3
10,0,63,0,0,1
4,0,53,0,1,1
5,0,47,0,1,3
4,0,52,0,1,1
4,0,56,0,1,1
7,0,51,0,1,0
4,0,51,0,1,1
4,0,45,0,2,0
4,0,53,0,1,0
3,0,51,0,1,0
4,0,53,0,0,1
6,0,74,0,1,5
4,0,51,0,1,0
3,0,53,0,0,1
4,0,44,0,1,0
4,0,49,0,0,1
10,0,58,0,0,1
8,0,54,0,1,1
4,0,50,0,1,1
8,0,58,0,1,0
3,0,53,0,1,0
3,0,47,0,0,1
3,0,51,0,1,0
3,0,52,0,1,0
4,0,45,0,1,0
5,0,46,0,1,0
6,0,56,0,1,0
3,0,46,0,1,0
4,0,42,0,1,1
3,0,49,0,1,0
3,0,48,0,1,1
4,0,58,0,1,1
6,0,53,0,0,1
3,0,73,0,2,1
3,0,52,0,1,0
3,0,59,0,3,0
3,0,55,0,1,1
5,0,59,0,0,1
3,0,53,0,6,1
3,0,45,0,1,0
4,0,56,0,0,1
4,0,49,0,1,1
4,0,53,0,5,1
4,0,47,0,1,1
4,0,49,0,0,1
4,0,43,0,1,0
8,0,65,0,1,0
3,0,46,0,1,0
3,0,52,0,1,1
5,0,44,0,1,0
3,0,46,0,1,0
4,0,46,0,0,1
4,0,49,0,1,0
3,0,47,0,1,0
10,0,47,0,1,0
11,0,49,0,1,1
3,0,50,0,1,1
3,0,49,0,0,1
4,0,52,0,1,0
4,0,51,0,0,1
3,0,46,0,0,1
4,0,48,0,1,0
4,0,40,0,1,0
3,0,55,0,0,0
3,0,49,0,0,1
3,0,51,0,0,1
4,0,49,0,1,1
3,0,51,0,0,1
3,0,55,0,0,1
3,0,51,0,1,1
4,0,48,0,1,0
4,0,43,0,1,0
4,0,46,0,1,0
3,0,49,0,1,0
3,0,51,0,0,1
3,0,54,0,1,1
3,0,59,0,0,6
4,0,59,0,0,1
4,0,46,0,1,0
4,0,48,0,1,0
11,0,54,0,0,1
4,0,49,0,1,1
4,0,47,0,1,1
4,0,51,0,1,1
3,0,50,0,0,1
3,0,48,0,1,2
3,0,54,0,0,1
3,0,49,0,1,0
7,0,51,0,1,0
3,0,45,0,1,0
4,0,48,0,1,0
4,0,50,0,1,0
3,0,45,0,1,0
3,0,53,0,1,0
4,0,50,0,1,0
4,0,50,0,0,1
3,0,49,0,1,0
4,0,48,0,1,0
3,0,46,0,1,0
3,0,53,0,1,1
4,0,47,0,1,0
4,0,50,0,1,0
3,0,48,0,1,1
3,0,45,0,1,0
3,0,50,0,1,0
4,0,48,0,0,1
4,0,47,0,2,0
3,0,45,0,1,0
4,0,50,0,1,1
3,0,55,0,0,1
4,0,50,0,0,1
3,0,59,0,1,0
3,0,50,0,0,1
4,0,51,0,0,1
3,0,48,0,1,0
4,0,52,0,1,0
3,0,47,0,1,0
4,0,43,0,1,0
3,0,53,0,0,1
3,0,51,0,1,1
