19,0,82,0,4,5
7,0,65,0,2,31
5,0,64,0,2,2
4,0,53,0,2,1
3,0,50,0,1,1
5,0,49,0,1,1
10,0,53,0,1,1
4,0,50,0,1,1
3,0,58,0,1,1
5,0,47,0,0,1
4,0,48,0,0,1
4,0,49,0,1,1
3,0,55,0,1,1
4,0,52,0,1,1
4,0,56,0,1,2
3,0,55,0,2,1
4,0,46,0,2,8
5,0,50,0,1,1
12,0,52,0,0,1
4,0,46,0,1,1
3,0,49,0,1,1
13,0,68,0,1,1
4,0,50,0,1,1
4,0,57,0,1,1
10,0,63,0,2,1
13,0,60,0,1,0
4,0,50,0,1,0
3,0,54,0,1,8
6,0,47,0,6,1
5,0,51,0,1,1
7,0,48,0,1,1
3,0,60,0,1,2
4,0,56,0,3,1
4,0,52,0,0,1
4,0,53,0,1,2
4,0,60,0,1,1
4,0,51,0,1,0
4,0,68,0,1,0
4,0,60,0,1,1
4,0,61,0,1,6
3,0,46,0,2,0
3,0,43,0,1,1
3,0,47,0,1,1
3,0,49,0,1,1
5,0,62,0,1,1
4,0,45,0,1,1
9,0,47,0,0,1
4,0,50,0,1,1
3,0,50,0,1,0
4,0,58,0,1,1
4,0,51,0,1,1
4,0,49,0,1,0
7,0,63,0,0,1
4,0,58,0,1,1
4,0,57,0,1,1
7,0,58,0,1,1
4,0,47,0,1,1
3,0,53,0,2,2
3,0,49,0,1,3
3,0,54,0,2,2
3,0,49,0,1,1
3,0,45,0,1,0
3,0,50,0,1,1
3,0,49,0,1,0
4,0,49,0,0,1
3,0,61,0,1,1
5,0,52,0,1,1
3,0,46,0,1,1
4,0,53,0,1,0
4,0,48,0,2,1
11,0,77,0,3,1
7,0,57,0,0,1
3,0,53,0,1,1
12,0,46,0,1,1
4,0,51,0,0,1
3,0,48,0,1,1
3,0,48,0,1,1
4,0,46,0,1,1
4,0,52,0,1,1
4,0,66,0,3,1
3,0,55,0,1,1
3,0,52,0,1,1
3,0,48,0,3,2
3,0,50,0,0,1
4,0,55,0,1,0
7,0,56,0,1,1
16,0,54,0,1,1
4,0,50,0,0,1
5,0,57,0,1,2
8,0,55,0,1,1
4,0,47,0,1,1
3,0,54,0,1,1
5,0,60,0,0,1
3,0,45,0,1,1
3,0,57,0,1,1
13,0,53,0,1,0
15,0,47,0,0,1
3,0,58,0,1,1
5,0,62,0,1,1
4,0,54,0,1,1
3,0,48,0,1,1
4,0,44,0,1,0
3,0,45,0,1,0
3,0,50,0,1,0
3,0,45,0,0,2
3,0,57,0,1,0
3,0,50,0,0,1
4,0,60,0,1,1
3,0,48,0,0,1
4,0,55,0,1,0
4,0,44,0,1,1
8,0,56,0,0,1
4,0,55,0,2,0
3,0,55,0,1,1
10,0,47,0,1,1
4,0,52,0,1,0
3,0,51,0,1,1
