14,0,70,0,4,3
6,0,65,0,2,23
5,0,45,0,2,5
9,0,53,0,2,2
3,0,49,0,2,1
3,0,48,0,1,2
4,0,49,0,2,2
3,0,63,0,2,2
3,0,63,0,2,18
3,0,48,0,2,1
3,0,51,0,1,2
4,0,52,0,2,2
3,0,45,0,1,1
3,0,52,0,2,2
7,0,48,0,2,2
4,0,66,0,13,12
3,0,49,0,2,1
4,0,48,0,2,2
9,0,67,0,2,3
3,0,51,0,2,3
4,0,56,0,1,2
3,0,51,0,1,2
3,0,53,0,12,3
4,0,50,0,2,2
10,0,57,0,2,3
7,0,53,0,1,2
3,0,49,0,3,5
3,0,53,0,1,3
3,0,56,0,1,2
3,0,49,0,11,7
3,0,45,0,1,2
3,0,61,0,1,2
3,0,47,0,1,2
5,0,48,0,1,2
3,0,57,0,1,11
3,0,56,0,2,2
3,0,75,0,1,2
3,0,55,0,2,2
3,0,56,0,1,4
3,0,69,0,1,2
3,0,44,0,1,1
8,0,49,0,1,2
2,0,47,0,3,4
2,0,52,0,1,2
3,0,58,0,2,2
3,0,63,0,1,2
3,0,66,0,2,2
12,0,49,0,1,2
3,0,50,0,1,2
3,0,47,0,1,2
3,0,58,0,2,1
3,0,47,0,5,2
3,0,50,0,1,2
3,0,46,0,2,2
4,0,50,0,2,3
3,0,51,0,1,2
3,0,54,0,2,14
4,0,48,0,1,2
3,0,51,0,1,2
5,0,47,0,2,3
4,0,45,0,1,2
4,0,64,0,1,2
3,0,50,0,1,2
3,0,50,0,1,2
3,0,48,0,1,4
3,0,52,0,1,3
3,0,50,0,1,2
3,0,57,0,3,4
4,0,49,0,2,1
17,0,54,0,2,2
4,0,52,0,1,2
4,0,48,0,4,4
3,0,53,0,2,2
12,0,87,0,2,2
3,0,60,0,2,2
3,0,50,0,1,2
4,0,42,0,2,1
7,0,49,0,1,2
4,0,48,0,1,2
4,0,49,0,1,3
3,0,45,0,1,2
13,0,45,0,1,2
3,0,48,0,1,2
3,0,59,0,8,5
6,0,66,0,2,2
3,0,48,0,1,2
3,0,59,0,1,4
3,0,58,0,1,1
3,0,50,0,2,2
4,0,55,0,3,4
3,0,43,0,2,1
3,0,59,0,2,3
3,0,51,0,1,2
3,0,57,0,2,2
3,0,61,0,1,2
3,0,56,0,1,3
3,0,51,0,1,2
3,0,49,0,2,2
7,0,54,0,2,2
3,0,48,0,1,3
4,0,61,0,1,12
3,0,52,0,1,2
4,0,55,0,1,2
3,0,52,0,1,2
3,0,50,0,1,2
3,0,55,0,7,3
4,0,47,0,2,3
3,0,48,0,1,2
3,0,49,0,2,2
3,0,64,0,2,2
3,0,83,0,1,2
3,0,43,0,1,4
3,0,48,0,5,2
3,0,53,0,1,2
3,0,60,0,1,2
14,0,57,0,4,6
3,0,40,0,1,4
17,0,43,0,1,2
